red fighter,red fighter initial elo,blue fighter,blue fighter initial elo,date,winner,win_type,red fighter new elo,blue fighter new elo,favorite
Angela Magana,950,Michelle Waterson,1000,2015-07-12,Blue,submission,819,1333,Blue
Jorge Masvidal,2235,Cezar Ferreira,1703,2015-07-12,Red,knockout,2336,1804,Red
Michael Graves,1000,Vicente Luque,1000,2015-07-12,Red,unanimous,1252,950,Blue
Kamaru Usman,1000,Hayder Hassan,1000,2015-07-12,Red,submission,1372,830,Red
Jake Ellenberger,2794,Stephen Thompson,1842,2015-07-12,Blue,knockout,2893,1945,Blue
Matt Brown,2120,Tim Means,2118,2015-07-11,Red,submission,2222,2218,Red
Neil Seery,1634,Louis Smolka,1618,2015-07-11,Blue,unanimous,1630,1824,Blue
Cody Garbrandt,1623,Henry Briones,1372,2015-07-11,Red,unanimous,1781,1416,Red
Cathal Pendred,1900,John Howard,1473,2015-07-11,Blue,split,2000,1575,Red
Mike Swick,1359,Alex Garcia,1623,2015-07-11,Blue,unanimous,1424,1760,Blue
Yosdenis Cedeno,1331,Cody Pfister,791,2015-07-11,Blue,unanimous,1240,1180,Red
Brad Pickett,2130,Thomas Almeida,1930,2015-07-11,Blue,knockout,2230,2306,Blue
Dennis Bermudez,1993,Jeremy Stephens,2425,2015-07-11,Blue,knockout,2094,2526,Red
Robbie Lawler,2407,Rory MacDonald,2496,2015-07-11,Red,knockout,2509,2596,Blue
Chad Mendes,2295,Conor McGregor,2710,2015-07-11,Blue,knockout,2396,2811,Blue
Gunnar Nelson,2184,Brandon Thatch,1867,2015-07-11,Red,submission,2285,1918,Blue
Alex Oliveira,1703,Joe Merritt,1000,2015-06-27,Red,unanimous,1807,1096,Red
Danny Martinez,1189,Sirwan Kakai,1000,2015-06-27,Blue,unanimous,1140,1326,Red
Steve Montgomery,1000,Tony Sims,1000,2015-06-27,Blue,knockout,830,1372,Blue
Leandro Silva,1641,Lewis Gonzalez,1000,2015-06-27,Red,unanimous,1747,1094,Red
Hacran Dias,1869,Levan Makashvili,1346,2015-06-27,Red,split,1970,1433,Red
Thiago Santos,1679,Steve Bosse,1000,2015-06-27,Red,knockout,1780,1090,Red
Antonio Carlos Junior,1331,Eddie Gordon,1169,2015-06-27,Red,submission,1534,1168,Red
Santiago Ponzinibbio,1578,Lorenz Larkin,1882,2015-06-27,Blue,knockout,1625,1983,Blue
Lyoto Machida,2186,Yoel Romero,2510,2015-06-27,Blue,knockout,2287,2611,Red
Mairbek Taisumov,1523,Alan Patrick,1736,2015-06-20,Red,knockout,1625,1557,Red
Taylor Lapilus,1252,Ulka Sasaki,1305,2015-06-20,Red,unknown,1526,1290,Blue
Piotr Hallmann,1992,Magomed Mustafaev,1000,2015-06-20,Blue,knockout,2091,1641,Blue
Scott Askham,1098,Antonio Dos Santos,996,2015-06-20,Red,knockout,1393,903,Red
Alan Omer,950,Arnold Allen,1000,2015-06-20,Blue,submission,819,1333,Red
Niklas Backstrom,1243,Noad Lahat,1261,2015-06-20,Blue,split,1249,1457,Red
Makwan Amirkhani,1599,Masio Fullen,1252,2015-06-20,Red,submission,1765,1288,Red
Peter Sobotta,1130,Steve Kennedy,1000,2015-06-20,Red,submission,1347,927,Red
Dennis Siver,2462,Tatsuya Kawajiri,1472,2015-06-20,Blue,unanimous,2562,1773,Red
Joanna Jedrzejczyk,1720,Jessica Penne,1252,2015-06-20,Red,knockout,1844,1319,Red
Nick Hein,1352,Lukasz Sajewski,1000,2015-06-20,Red,unanimous,1476,1066,Red
Henry Cejudo,1784,Chico Camus,1340,2015-06-13,Red,unanimous,1899,1441,Red
Gabriel Benitez,1252,Clay Collard,1419,2015-06-13,Red,unanimous,1571,1375,Blue
Augusto Montano,1215,Cathal Pendred,1792,2015-06-13,Blue,unanimous,1306,1900,Even
Francisco Trevino,1343,Johnny Case,1635,2015-06-13,Blue,unanimous,1397,1768,Blue
Alejandro Perez,1252,Patrick Williams,830,2015-06-13,Blue,submission,855,1429,Red
Efrain Escudero,1585,Drew Dober,1437,2015-06-13,Red,submission,1687,1430,Blue
Tecia Torres,1252,Angela Hill,1252,2015-06-13,Red,unanimous,1504,1202,Red
Yair Rodriguez,1252,Charles Rosa,1341,2015-06-13,Red,split,1541,1316,Blue
Kelvin Gastelum,2452,Nate Marquardt,2170,2015-06-13,Red,knockout,2553,2271,Red
Gilbert Melendez,1584,Eddie Alvarez,1101,2015-06-13,Blue,split,1496,1485,Red
Cain Velasquez,2140,Fabricio Werdum,2508,2015-06-13,Blue,submission,2241,2609,Red
Jose Quinonez,950,Leonardo Morales,950,2015-06-06,Red,submission,1322,780,Blue
Ricardo Abreu,1372,Jake Collier,791,2015-06-06,Blue,split,1182,1183,Red
Shawn Jordan,2404,Derrick Lewis,1730,2015-06-06,Red,knockout,2505,1831,Red
Joe Proctor,1861,Justin Edwards,1802,2015-06-06,Red,submission,1963,1902,Red
Chris Wade,1640,Christos Giagos,1283,2015-06-06,Red,unanimous,1764,1361,Red
Brian Ebersole,2455,Omari Akhmedov,1643,2015-06-06,Blue,knockout,2554,2102,Blue
Dustin Poirier,2663,Yancy Medeiros,1787,2015-06-06,Red,knockout,2764,1888,Red
Francisco Rivera,1898,Alex Caceres,1692,2015-06-06,Red,knockout,1999,1793,Red
Ben Rothwell,1664,Matt Mitrione,2528,2015-06-06,Red,submission,1767,2627,Blue
Tim Boetsch,2449,Dan Henderson,1877,2015-06-06,Blue,knockout,2548,1980,Red
Joe Soto,1100,Anthony Birchak,707,2015-06-06,Blue,knockout,710,1299,Red
Thiago Tavares,1923,Brian Ortega,1000,2015-06-06,Blue,knockout,2022,1640,Red
Jussier Formiga,1922,Wilson Reis,1929,2015-05-30,Red,unanimous,2024,2029,Blue
Carlos Condit,2373,Thiago Alves,1804,2015-05-30,Red,knockout,2474,1905,Red
Luiz Dutra,958,Tom Breese,1000,2015-05-30,Blue,knockout,821,1339,Blue
Juliana Lima,1223,Ericka Almeida,1000,2015-05-30,Red,unanimous,1368,1036,Red
Lucas Martins,1837,Mirsad Bektic,1410,2015-05-30,Blue,knockout,1936,1844,Blue
Elizeu Zaleski dos Santos,1000,Nicolas Dalby,1000,2015-05-30,Blue,split,950,1252,Blue
Wendell Oliveira,978,Darren Till,1000,2015-05-30,Blue,unknown,938,1242,Red
Francisco Trinaldo,2220,Norman Parke,1885,2015-05-30,Red,unanimous,2321,1986,Blue
Francimar Barroso,1049,Ryan Jimmo,1995,2015-05-30,Red,unanimous,1350,2095,Blue
KJ Noons,1934,Alex Oliveira,1064,2015-05-30,Blue,submission,1676,1703,Blue
Nik Lentz,2467,Charles Oliveira,2274,2015-05-30,Blue,submission,2567,2376,Blue
Dong Hyun Kim,2284,Joshua Burkman,1000,2015-05-23,Red,submission,2385,1101,Red
Justin Scoggins,1598,Joshua Sampo,1193,2015-05-23,Red,unknown,1699,1276,Red
Islam Makhachev,1000,Leo Kuntz,1000,2015-05-23,Red,submission,1372,830,Red
Mike Pyle,2195,Colby Covington,1473,2015-05-23,Blue,unanimous,2295,1772,Blue
Uriah Hall,1736,Rafael Natal,2033,2015-05-23,Blue,split,1837,2134,Red
Donald Cerrone,3484,John Makdessi,1908,2015-05-23,Red,knockout,3585,2009,Red
John Dodson,1843,Zach Makovsky,1821,2015-05-23,Red,unanimous,1944,1922,Red
Joseph Benavidez,2196,John Moraga,2197,2015-05-23,Red,unanimous,2298,2297,Red
Travis Browne,2729,Andrei Arlovski,2004,2015-05-23,Blue,knockout,2828,2461,Red
Chris Weidman,2263,Vitor Belfort,2236,2015-05-23,Red,knockout,2365,2336,Red
Anthony Johnson,2092,Daniel Cormier,2176,2015-05-23,Blue,submission,2192,2278,Red
Tae Hyun Bang,1361,Jon Tuck,1431,2015-05-16,Blue,submission,1317,1533,Blue
Nolan Ticman,950,Yao Zhikui,1044,2015-05-16,Blue,split,940,1256,Red
Roldan Sangcha-an,882,Jon Delos Reyes,1135,2015-05-16,Blue,unknown,926,1274,Blue
Ning Guangyou,1252,Royston Wee,1410,2015-05-16,Red,unknown,1568,1368,Red
Li Jingliang,1202,Dhiego Lima,1247,2015-05-16,Red,unknown,1416,1235,Blue
Zhang Lipeng,1400,Kajan Johnson,791,2015-05-16,Blue,unknown,1306,1184,Red
Mark Eddiva,1258,Levan Makashvili,1000,2015-05-16,Blue,split,1195,1346,Blue
Hyun Gyu Lim,1805,Neil Magny,1909,2015-05-16,Blue,knockout,1905,2011,Blue
Mark Munoz,2490,Luke Barnatt,1993,2015-05-16,Red,unanimous,2591,2094,Blue
Gegard Mousasi,1992,Costas Philippou,2333,2015-05-16,Red,unknown,2094,2433,Red
Frankie Edgar,2249,Urijah Faber,2291,2015-05-16,Red,unanimous,2351,2391,Red
Phillipe Nover,1000,Yui Chul Nam,1345,2015-05-16,Red,split,1366,1181,Blue
Daniel Kelly,1708,Sam Alvey,1905,2015-05-09,Blue,knockout,1721,2094,Blue
Vik Grujic,1182,Brendan O'Reilly,1044,2015-05-09,Blue,unanimous,1145,1352,Red
Alex Chambers,830,Kailin Curran,830,2015-05-09,Red,submission,1202,660,Blue
Dylan Andrews,1175,Bradley Scott,1268,2015-05-09,Blue,unknown,1276,1443,Red
Bec Rawlings,950,Lisa Ellis,830,2015-05-09,Red,submission,1232,750,Red
Alptekin Ozkilic,1295,Ben Nguyen,1000,2015-05-09,Blue,knockout,1090,1559,Red
Kyle Noke,1892,Jonavin Webb,1000,2015-05-09,Red,split,1993,1099,Even
Jake Matthews,1713,James Vick,1855,2015-05-09,Blue,submission,1703,2067,Red
Anthony Perosh,1762,Sean O'Connell,1315,2015-05-09,Blue,knockout,1861,1752,Red
Brad Tavares,2347,Robert Whittaker,1796,2015-05-09,Blue,knockout,2446,1899,Red
Stipe Miocic,2125,Mark Hunt,2359,2015-05-09,Red,knockout,2227,2459,Red
Hatsu Hioki,2000,Dan Hooker,1376,2015-05-09,Blue,knockout,2099,1829,Red
Alexis Davis,1602,Sarah Kaufman,1252,2015-04-25,Red,submission,1703,1289,Blue
Randa Markos,950,Aisling Daly,1372,2015-04-25,Red,unanimous,1328,1196,Red
Jessica Rakoczy,830,Valerie Letourneau,1252,2015-04-25,Blue,unanimous,907,1377,Blue
Nordine Taleb,1504,Chris Clements,1545,2015-04-25,Red,unanimous,1717,1534,Red
Olivier Aubin-Mercier,1382,David Michaud,1133,2015-04-25,Red,submission,1553,1164,Red
Chad Laprise,1549,Bryan Barberena,1540,2015-04-25,Red,unanimous,1748,1494,Red
